url,title,label,category
https://baomoi.com/xac-dinh-cap-tran-chung-ket-cup-hoa-lu-binh-dien-2025-c51664349.epi,Xác định cặp trận chung kết Cúp Hoa Lư - Bình Điền 2025,True,Bóng đá
https://baomoi.com/quang-hai-lap-cong-cong-an-ha-noi-chia-diem-cung-thep-xanh-nam-dinh-c51664339.epi,"Quang Hải lập công, Công an Hà Nội chia điểm cùng Thép xanh Nam Định",True,Bóng đá
https://baomoi.com/dien-bien-vong-2-giai-quan-vot-indian-wells-2025-c51664328.epi,Diễn biến vòng 2 giải quần vợt Indian Wells 2025,True,Bóng đá
https://baomoi.com/quang-hai-lap-cong-clb-cong-an-ha-noi-thoat-thua-nam-dinh-c51664276.epi,"Quang Hải lập công, CLB Công an Hà Nội thoát thua Nam Định",True,Bóng đá
https://baomoi.com/ket-qua-vong-28-ngoai-hang-anh-salah-lap-cu-dup-liverpool-nguoc-dong-ha-southampton-c51664546.epi,"Kết quả vòng 28 Ngoại hạng Anh: Salah lập cú đúp, Liverpool ngược dòng hạ Southampton",True,Bóng đá
https://baomoi.com/ket-qua-bong-da-ngoai-hang-anh-2024-2025-ket-qua-bong-da-ngay-8-3-c51664447.epi,"Kết quả bóng đá Ngoại hạng Anh 2024-2025, kết quả bóng đá ngày 8/3",True,Bóng đá
https://baomoi.com/man-united-vs-arsenal-tam-diem-vong-28-ngoai-hang-anh-c51664393.epi,Man United vs Arsenal: Tâm điểm vòng 28 Ngoại hạng Anh,True,Bóng đá
https://baomoi.com/lich-the-thao-moi-nhat-hom-nay-ngay-9-3-va-rang-sang-10-3-c51663694.epi,Lịch thể thao mới nhất hôm nay ngày 9/3 và rạng sáng 10/3,True,Bóng đá
https://baomoi.com/lich-the-thao-moi-nhat-hom-nay-ngay-8-3-va-rang-sang-9-3-c51655766.epi,Lịch thể thao mới nhất hôm nay ngày 8/3 và rạng sáng 9/3,True,Bóng đá
https://baomoi.com/europa-league-manchester-united-tiec-nuoi-tottenham-thua-soc-c51651787.epi,"Europa League: Manchester United tiếc nuối, Tottenham thua sốc",True,Bóng đá
https://baomoi.com/lich-the-thao-moi-nhat-hom-nay-ngay-9-3-va-rang-sang-10-3-c51663694.epi,Lịch thể thao mới nhất hôm nay ngày 9/3 và rạng sáng 10/3,True,Bóng đá
https://baomoi.com/enrique-toi-chua-thay-nha-bao-nao-lam-hlv-c51659012.epi,Enrique: 'Tôi chưa thấy nhà báo nào làm HLV',True,Bóng đá
https://baomoi.com/minamino-thang-hoa-c51658840.epi,Minamino thăng hoa,True,Bóng đá
https://baomoi.com/chenh-lech-khung-khiep-giua-premier-league-va-la-liga-c51660928.epi,Chênh lệch khủng khiếp giữa Premier League và La Liga,True,Bóng đá
https://baomoi.com/harry-kane-bung-no-cung-bayern-munich-bat-che-do-qua-bong-vang-c51660376.epi,Harry Kane bùng nổ cùng Bayern Munich: Bật chế độ Quả bóng vàng,True,Bóng đá
https://baomoi.com/lich-the-thao-moi-nhat-hom-nay-ngay-7-3-va-rang-sang-8-3-c51646641.epi,Lịch thể thao mới nhất hôm nay ngày 7/3 và rạng sáng 8/3,True,Bóng đá
https://baomoi.com/thang-o-go-dau-sau-16-nam-the-cong-viettel-len-nhi-bang-c51664479.epi,"Thắng ở Gò Đậu sau 16 năm, Thể Công Viettel lên nhì bảng",True,Bóng đá
https://baomoi.com/tien-linh-chan-thuong-truoc-ngay-len-tuyen-viet-nam-c51664465.epi,Tiến Linh chấn thương trước ngày lên tuyển Việt Nam,True,Bóng đá
https://baomoi.com/quang-hai-ghi-ban-cong-an-ha-noi-fc-chia-diem-nam-dinh-c51664258.epi,"Quang Hải ghi bàn, Công an Hà Nội FC chia điểm Nam Định",True,Bóng đá
https://baomoi.com/sieu-sao-messi-cach-mat-dong-doi-3-thang-c51661724.epi,Siêu sao Messi 'cạch mặt' đồng đội 3 tháng,True,Bóng đá
https://baomoi.com/hlv-pep-guardiola-danh-roi-qua-bong-vang-c51661604.epi,HLV Pep Guardiola đánh rơi Quả bóng vàng,True,Bóng đá
https://baomoi.com/haaland-chay-nhanh-nhat-champions-league-2024-25-c51661576.epi,Haaland chạy nhanh nhất Champions League 2024/25,True,Bóng đá
https://baomoi.com/dien-bien-luot-di-vong-1-8-europa-league-c51657509.epi,Diễn biến lượt đi vòng 1/8 Europa League,True,Bóng đá
https://baomoi.com/noi-bo-tottenham-say-song-c51656159.epi,Nội bộ Tottenham sậy sóng,True,Bóng đá
https://baomoi.com/garnacho-lai-hon-doi-hlv-ruben-amorim-khi-bi-thay-the-c51654420.epi,Garnacho lại hờn dỗi HLV Ruben Amorim khi bị thay thế,True,Bóng đá
https://baomoi.com/ukraine-sai-mot-ly-di-mot-dam-va-suy-ngam-ve-viet-nam-c51664261.epi,"Ukraine, sai một ly đi một dặm và suy ngẫm về Việt Nam",True,Thế giới
https://baomoi.com/ukraine-cam-ket-doi-thoai-mang-tinh-xay-dung-voi-my-c51664450.epi,Ukraine cam kết đối thoại mang tính xây dựng với Mỹ,True,Thế giới
https://baomoi.com/toa-an-my-phat-mot-quoc-gia-chau-a-24-ty-usd-voi-cao-buoc-lien-quan-du-lieu-covid-19-c51664330.epi,Tòa án Mỹ phạt một quốc gia châu Á 24 tỷ USD với cáo buộc liên quan dữ liệu Covid-19,True,Thế giới
https://baomoi.com/hang-loat-quan-nhan-ukraine-tu-tran-do-my-ngung-chia-se-thong-tin-tinh-bao-c51663686.epi,Hàng loạt quân nhân Ukraine tử trận do Mỹ ngừng chia sẻ thông tin tình báo,True,Thế giới
https://baomoi.com/canh-bao-dinh-cong-de-doa-nganh-hang-khong-duc-c51664482.epi,Cảnh báo đình công đe dọa ngành hàng không Đức,True,Thế giới
https://baomoi.com/trieu-tien-he-lo-tau-ngam-hat-nhan-dau-tien-c51664463.epi,Triều Tiên 'hé lộ' tàu ngầm hạt nhân đầu tiên,True,Thế giới
https://baomoi.com/linh-chinh-quyen-moi-o-syria-lai-xuat-hien-trong-video-ban-giet-dan-thuong-c51664332.epi,Lính chính quyền mới ở Syria lại xuất hiện trong video bắn giết dân thường,True,Thế giới
https://baomoi.com/tong-thong-han-quoc-yoon-suk-yeol-duoc-tra-tu-do-c51664311.epi,Tổng thống Hàn Quốc Yoon Suk-yeol được trả tự do,True,Thế giới
https://baomoi.com/thu-tuong-qatar-canh-bao-hau-qua-neu-co-so-hat-nhan-iran-bi-tan-cong-c51664289.epi,Thủ tướng Qatar cảnh báo hậu quả nếu cơ sở hạt nhân Iran bị tấn công,True,Thế giới
https://baomoi.com/israel-tan-cong-cac-muc-tieu-ben-ngoai-lanh-tho-c51664422.epi,Israel tấn công các mục tiêu bên ngoài lãnh thổ,True,Thế giới
https://baomoi.com/thu-tuong-ishiba-shigeru-len-tieng-truoc-phat-bieu-cua-ong-trump-ve-hiep-uoc-an-ninh-nhat-my-c51664234.epi,Thủ tướng Ishiba Shigeru lên tiếng trước phát biểu của ông Trump về Hiệp ước An ninh Nhật - Mỹ,True,Thế giới
https://baomoi.com/nga-tan-cong-mien-dong-ukraine-khien-14-nguoi-chet-c51664211.epi,Nga tấn công miền Đông Ukraine khiến 14 người chết,True,Thế giới
https://baomoi.com/iran-len-tieng-ve-tinh-trang-xung-dot-leo-thang-tai-syria-c51664231.epi,Iran lên tiếng về tình trạng xung đột leo thang tại Syria,True,Thế giới
https://baomoi.com/lien-tuc-bi-tan-cong-nang-ne-ukraine-keu-goi-trung-phat-nga-cung-ran-hon-c51664172.epi,"Liên tục bị tấn công nặng nề, Ukraine kêu gọi trừng phạt Nga cứng rắn hơn",True,Thế giới
https://baomoi.com/dam-phan-thanh-lap-lien-minh-cam-quyen-tai-duc-van-o-giai-doan-tham-do-c51664121.epi,Đàm phán thành lập liên minh cầm quyền tại Đức vẫn ở 'giai đoạn thăm dò',True,Thế giới
https://baomoi.com/ty-le-ung-ho-ong-zelenskyy-tang-len-67-sau-cuoc-dau-khau-tai-nha-trang-c51664127.epi,Tỷ lệ ủng hộ ông Zelenskyy tăng lên 67% sau cuộc đấu khẩu tại Nhà Trắng,True,Thế giới
https://baomoi.com/lanh-dao-quan-doi-myanmar-lan-dau-thong-bao-thoi-diem-to-chuc-bau-cu-c51664101.epi,Lãnh đạo quân đội Myanmar lần đầu thông báo thời điểm tổ chức bầu cử,True,Thế giới
https://baomoi.com/4-quoc-gia-chau-au-chu-chot-ung-ho-ke-hoach-tai-thiet-gaza-cua-nguoi-arab-c51664045.epi,4 quốc gia châu Âu chủ chốt ủng hộ kế hoạch tái thiết Gaza của người Arab,True,Thế giới
https://baomoi.com/phap-duc-italy-anh-ung-ho-ke-hoach-tai-thiet-gaza-cua-cac-nuoc-arab-c51664006.epi,"Pháp, Đức, Italy, Anh ủng hộ kế hoạch tái thiết Gaza của các nước Arab",True,Thế giới
https://baomoi.com/my-van-chia-se-tin-tinh-bao-voi-kiev-ukraine-can-nhac-rut-khoi-kursk-c51663881.epi,"Mỹ vẫn chia sẻ tin tình báo với Kiev, Ukraine cân nhắc rút khỏi Kursk",True,Thế giới
https://baomoi.com/thoi-su-24h-ngay-8-3-2025-c51663917.epi,Thời sự 24h ngày 8/3/2025,True,Thế giới
https://baomoi.com/tong-thong-han-quoc-vay-chao-nguoi-ung-ho-khi-duoc-tra-tu-do-c51663851.epi,Tổng thống Hàn Quốc vẫy chào người ủng hộ khi được trả tự do,True,Thế giới
https://baomoi.com/phap-duc-italy-anh-ung-ho-ke-hoach-tai-thiet-gaza-cua-cac-nuoc-arap-c51663847.epi,"Pháp, Đức, Italy, Anh ủng hộ kế hoạch tái thiết Gaza của các nước Arập",True,Thế giới
https://baomoi.com/ngoai-truong-anh-noi-can-phai-chia-se-nang-luc-ran-de-hat-nhan-voi-phap-c51663812.epi,Ngoại trưởng Anh nói cần phải chia sẻ năng lực răn đe hạt nhân với Pháp,True,Thế giới
https://baomoi.com/quan-doi-israel-nhan-lenh-khan-truong-chuan-bi-cho-cac-hoat-dong-chien-dau-o-gaza-c51663985.epi,Quân đội Israel nhận lệnh khẩn trương chuẩn bị cho các hoạt động chiến đấu ở Gaza,True,Thế giới
https://baomoi.com/dung-do-dam-mau-o-mien-dong-syria-hon-300-dan-thuong-bi-sat-hai-c51663769.epi,"Đụng độ đẫm máu ở miền Đông Syria, hơn 300 dân thường bị sát hại",True,Thế giới
https://baomoi.com/quang-linh-vlog-khoa-fanpage-hang-du-muc-lai-bi-to-quang-cao-sai-su-that-c51663735.epi,"Quang Linh Vlog khóa fanpage, Hằng Du Mục lại bị tố quảng cáo sai sự thật",True,Thế giới
https://baomoi.com/pha-song-bac-khung-o-lao-cai-gan-100-nguoi-trung-quoc-bi-bat-c51663713.epi,"Phá sòng bạc 'khủng' ở Lào Cai, gần 100 người Trung Quốc bị bắt",True,Thế giới
https://baomoi.com/an-do-bat-dau-nghieng-ve-tiem-kich-su-57-nga-thay-vi-f-35-my-c51663707.epi,Ấn Độ bắt đầu nghiêng về tiêm kích Su-57 Nga thay vì F-35 Mỹ,True,Thế giới
https://baomoi.com/dau-tho-my-ghi-nhan-chuoi-giam-dai-nhat-tu-2023-c51664029.epi,Dầu thô Mỹ ghi nhận chuỗi giảm dài nhất từ 2023,True,Thế giới
https://baomoi.com/tong-thu-ky-nato-tang-ngan-sach-quoc-phong-chau-au-chi-la-buoc-dau-c51663751.epi,Tổng Thư ký NATO: Tăng ngân sách quốc phòng châu Âu 'chỉ là bước đầu',True,Thế giới
https://baomoi.com/iran-bay-to-quan-ngai-ve-tinh-hinh-bao-luc-va-mat-an-ninh-o-syria-c51663752.epi,Iran bày tỏ quan ngại về tình hình bạo lực và mất an ninh ở Syria,True,Thế giới
https://baomoi.com/myanmar-lan-dau-cong-bo-thoi-diem-to-chuc-tong-tuyen-cu-c51663687.epi,Myanmar lần đầu công bố thời điểm tổ chức tổng tuyển cử,True,Thế giới
https://baomoi.com/tong-thong-han-quoc-yoon-suk-yeol-roi-khoi-trai-giam-sau-hon-50-ngay-giam-giu-c51663674.epi,Tổng thống Hàn Quốc Yoon Suk Yeol rời khỏi trại giam sau hơn 50 ngày giam giữ,True,Thế giới
https://baomoi.com/ong-trump-len-tieng-ve-cang-thang-giua-ngoai-truong-rubio-va-ty-phu-elon-musk-c51663739.epi,Ông Trump lên tiếng về căng thẳng giữa Ngoại trưởng Rubio và tỷ phú Elon Musk,True,Thế giới
https://baomoi.com/canh-sat-toronto-truy-lung-3-nghi-pham-trong-vu-xa-sung-o-quan-ruou-c51663589.epi,Cảnh sát Toronto truy lùng 3 nghi phạm trong vụ xả súng ở quán rượu,True,Thế giới
https://baomoi.com/ong-kim-jong-un-yeu-cau-trieu-tien-tang-cuong-nang-luc-hai-quan-c51663562.epi,Ông Kim Jong Un yêu cầu Triều Tiên tăng cường năng lực hải quân,True,Thế giới
https://baomoi.com/bo-quoc-phong-nga-tuyen-bo-gianh-lai-ba-lang-chien-luoc-o-tinh-kursk-c51663531.epi,Bộ Quốc phòng Nga tuyên bố giành lại ba làng chiến lược ở tỉnh Kursk,True,Thế giới
https://baomoi.com/tong-thong-my-donald-trump-dam-phan-voi-nga-de-hon-ukraine-c51663482.epi,Tổng thống Mỹ Donald Trump: Đàm phán với Nga dễ hơn Ukraine,True,Thế giới
https://baomoi.com/ba-lan-muon-tro-thanh-phao-dai-cua-chau-au-chuan-bi-cho-kha-nang-xung-dot-voi-nga-c51663481.epi,"Ba Lan muốn trở thành 'pháo đài' của châu Âu, chuẩn bị cho khả năng xung đột với Nga",True,Thế giới
https://baomoi.com/hinh-anh-dau-tien-cua-tong-thong-han-quoc-yoon-suk-yeol-sau-khi-duoc-tra-tu-do-c51663402.epi,Hình ảnh đầu tiên của Tổng thống Hàn Quốc Yoon Suk-yeol sau khi được trả tự do,True,Thế giới
https://baomoi.com/duc-so-don-xin-ti-nan-giam-toi-hon-40-so-vu-truc-xuat-tang-dang-ke-c51663347.epi,"Đức: Số đơn xin tị nạn giảm tới hơn 40%, số vụ trục xuất tăng đáng kể",True,Thế giới
https://baomoi.com/tong-thong-han-quoc-yoon-suk-yeol-duoc-tra-tu-do-c51663365.epi,Tổng thống Hàn Quốc Yoon Suk Yeol được trả tự do,True,Thế giới
https://baomoi.com/who-trien-khai-chuong-trinh-nghi-huu-som-de-giam-chi-phi-sau-khi-my-rut-lui-c51663395.epi,WHO triển khai chương trình nghỉ hưu sớm để giảm chi phí sau khi Mỹ rút lui,True,Thế giới
https://baomoi.com/co-van-an-ninh-quoc-gia-my-ukraine-da-tich-du-vu-khi-va-gio-phai-tu-dung-c51663250.epi,Cố vấn An ninh Quốc gia Mỹ: Ukraine đã tích đủ vũ khí và giờ phải 'tự đứng',True,Thế giới
https://baomoi.com/18-gio-hom-nay-ong-trump-muon-dam-phan-thoa-thuan-hat-nhan-voi-iran-c51663288.epi,18 GIỜ HÔM NAY: Ông Trump muốn đàm phán thỏa thuận hạt nhân với Iran,True,Thế giới
https://baomoi.com/gcc-len-an-israel-phong-toa-vien-tro-dai-gaza-c51663282.epi,GCC lên án Israel phong tỏa viện trợ dải Gaza,True,Thế giới
https://baomoi.com/to-chuc-hop-tac-hoi-giao-thong-qua-ke-hoach-tai-thiet-gaza-c51663204.epi,Tổ chức Hợp tác Hồi giáo thông qua kế hoạch tái thiết Gaza,True,Thế giới
https://baomoi.com/tong-thong-donald-trump-dat-cau-hoi-tai-sao-my-phai-bao-ve-nhat-ban-c51663150.epi,Tổng thống Donald Trump đặt câu hỏi tại sao Mỹ phải bảo vệ Nhật Bản,True,Thế giới
https://baomoi.com/tong-thong-han-quoc-duoc-tai-ngoai-sau-52-ngay-bi-tam-giu-c51663257.epi,Tổng thống Hàn Quốc được tại ngoại sau 52 ngày bị tạm giữ,True,Thế giới
https://baomoi.com/phi-cong-han-quoc-tha-nham-bom-vi-loi-nhap-sai-so-lieu-c51663050.epi,Phi công Hàn Quốc thả nhầm bom vì lỗi nhập sai số liệu,True,Thế giới
https://baomoi.com/my-lan-dau-xu-ban-mot-tu-tu-sau-15-nam-c51663305.epi,Mỹ lần đầu xử bắn một tử tù sau 15 năm,True,Thế giới
https://baomoi.com/han-quoc-ong-yoon-suk-yeol-roi-khoi-nha-giam-sau-52-ngay-bi-bat-c51662968.epi,Hàn Quốc: Ông Yoon Suk-yeol rời khỏi nhà giam sau 52 ngày bị bắt,True,Thế giới
https://baomoi.com/my-tiep-tuc-chia-se-thong-tin-tinh-bao-voi-ukraine-nhung-voi-tinh-chat-khac-c51663007.epi,Mỹ tiếp tục chia sẻ thông tin tình báo với Ukraine nhưng với tính chất khác,True,Thế giới
https://baomoi.com/tong-thong-han-quoc-yoon-suk-yeol-roi-trai-giam-c51663106.epi,Tổng thống Hàn Quốc Yoon Suk-yeol rời trại giam,True,Thế giới
https://baomoi.com/tron-11-nam-chuyen-bay-mh370-mat-tich-cuc-ky-bi-an-c51662860.epi,Tròn 11 năm chuyến bay MH370 mất tích cực kỳ bí ẩn,True,Thế giới
https://baomoi.com/dung-do-lon-bat-ngo-no-ra-o-syria-hang-tram-nguoi-thuong-vong-c51662784.epi,"Đụng độ lớn bất ngờ nổ ra ở Syria, hàng trăm người thương vong",True,Thế giới
https://baomoi.com/bao-dong-nan-doi-tai-dong-phi-va-trung-phi-c51662723.epi,Báo động nạn đói tại Đông Phi và Trung Phi,True,Thế giới
https://baomoi.com/tong-thong-trump-co-the-ap-thue-toi-250-len-hang-hoa-canada-c51662725.epi,Tổng thống Trump có thể áp thuế tới 250% lên hàng hóa Canada,True,Thế giới
https://baomoi.com/hanh-trinh-dai-vi-binh-dang-va-tien-bo-cua-phu-nu-c51662846.epi,Hành trình dài vì bình đẳng và tiến bộ của phụ nữ,True,Thế giới
https://baomoi.com/nga-phan-ung-gat-sau-khi-tong-thong-trump-de-doa-ap-lenh-trung-phat-moi-c51662688.epi,Nga phản ứng gắt sau khi Tổng thống Trump đe dọa áp lệnh trừng phạt mới,True,Thế giới
https://baomoi.com/nga-dat-dot-pha-tren-chien-tuyen-ukraine-gap-kho-o-kursk-c51662821.epi,"Nga đạt đột phá trên chiến tuyến, Ukraine gặp khó ở Kursk",True,Thế giới
https://baomoi.com/bat-an-voi-my-ba-lan-tinh-phuong-an-tao-bao-voi-vu-khi-hat-nhan-c51662534.epi,"Bất an với Mỹ, Ba Lan tính phương án táo bạo với vũ khí hạt nhân",True,Thế giới
https://baomoi.com/nam-sudan-truc-thang-cua-lien-hop-quoc-bi-tan-cong-27-quan-nhan-tu-vong-c51662547.epi,"Nam Sudan: Trực thăng của Liên hợp quốc bị tấn công, 27 quân nhân tử vong",True,Thế giới
https://baomoi.com/nga-chuan-bi-che-tao-100-000-uav-moi-nam-ngay-truoc-cua-ngo-nato-c51662626.epi,Nga chuẩn bị chế tạo 100.000 UAV mỗi năm ngay trước cửa ngõ NATO,True,Thế giới
https://baomoi.com/ukraine-co-kha-nang-rut-quan-khoi-tinh-kursk-trong-vong-2-tuan-toi-c51662529.epi,Ukraine có khả năng rút quân khỏi tỉnh Kursk trong vòng 2 tuần tới,True,Thế giới
https://baomoi.com/vu-tiem-kich-han-quoc-tha-nham-bom-vao-khu-dan-cu-loi-do-danh-may-c51662493.epi,Vụ tiêm kích Hàn Quốc thả nhầm bom vào khu dân cư: Lỗi do 'đánh máy',True,Thế giới
https://baomoi.com/nha-lanh-dao-trieu-tien-kim-jong-un-kiem-tra-cac-du-an-tau-ngam-hat-nhan-c51662467.epi,Nhà lãnh đạo Triều Tiên Kim Jong Un kiểm tra các dự án tàu ngầm hạt nhân,True,Thế giới
https://baomoi.com/nga-tan-cong-mien-dong-ukraine-kiev-dap-tra-vao-nha-may-loc-dau-trong-yeu-cua-moscow-c51662563.epi,"Nga tấn công miền Đông Ukraine, Kiev đáp trả vào nhà máy lọc dầu trọng yếu của Moscow",True,Thế giới
https://baomoi.com/anh-ve-tinh-he-lo-su-mo-rong-cua-thu-do-lua-dao-tai-myanmar-c51662481.epi,Ảnh vệ tinh hé lộ sự mở rộng của 'thủ đô lừa đảo' tại Myanmar,True,Thế giới
https://baomoi.com/thuc-hu-tin-don-bat-hoa-giua-ngoai-truong-my-va-ty-phu-elon-musk-c51662463.epi,Thực hư tin đồn bất hòa giữa ngoại trưởng Mỹ và tỷ phú Elon Musk,True,Thế giới
https://baomoi.com/can-canh-man-phong-ten-lua-ariane-6-cua-phap-c51662608.epi,Cận cảnh màn phóng tên lửa Ariane 6 của Pháp,True,Thế giới
https://baomoi.com/ba-dong-thai-bat-ngo-cua-ong-trump-chi-trong-mot-ngay-c51662627.epi,Ba động thái bất ngờ của ông Trump chỉ trong một ngày,True,Thế giới
https://baomoi.com/my-bat-nghi-pham-lien-quan-vu-khung-bo-o-moscow-nam-2024-c51662415.epi,Mỹ bắt nghi phạm liên quan vụ khủng bố ở Moscow năm 2024,True,Thế giới
https://baomoi.com/tong-thong-donald-trump-noi-gian-khi-bi-hoi-ve-dau-da-giua-ngoai-truong-my-va-ti-phu-musk-c51662382.epi,Tổng thống Donald Trump nổi giận khi bị hỏi về đấu đá giữa ngoại trưởng Mỹ và tỉ phú Musk,True,Thế giới
https://baomoi.com/canada-xa-sung-tai-quan-ruou-o-toronto-khien-11-nguoi-bi-thuong-c51662412.epi,Canada: Xả súng tại quán rượu ở Toronto khiến 11 người bị thương,True,Thế giới
https://baomoi.com/london-cao-buoc-3-cong-dan-mot-nuoc-chau-au-lam-gian-diep-cho-nga-c51662447.epi,London cáo buộc 3 công dân một nước châu Âu làm gián điệp cho Nga,True,Thế giới
https://baomoi.com/zimbabwe-tuyen-bo-no-luc-gia-nhap-brics-bang-moi-gia-c51662355.epi,Zimbabwe tuyên bố nỗ lực gia nhập BRICS 'bằng mọi giá',True,Thế giới
https://baomoi.com/lo-chuyen-bay-nguoi-dan-ong-lao-ra-duong-bang-chan-may-bay-sap-cat-canh-c51662214.epi,"Lỡ chuyến bay, người đàn ông lao ra đường băng chặn máy bay sắp cất cánh",True,Thế giới
